Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0089718	amino acid import across plasma membrane	 	3.090E-4	9.766E-1	2.504E-2	2.163E-1	3	27	SLC1A3,AGT,ATP1A2
GO: Biological Process	GO:0022402	cell cycle process	 	3.326E-4	1.000E0	2.628E-2	2.270E-1	19	1632	EZR,TCF7L2,ANP32B,STXBP4,NEK7,DGKZ,NSL1,CCND1,MAU2,WNT4,XRCC2,REEP3,IGF2,RAD1,PRKACA,FBXO43,SASS6,TRIM36,CNOT3
GO: Biological Process	GO:1902475	L-alpha-amino acid transmembrane transport	 	4.141E-4	1.000E0	3.133E-2	2.705E-1	4	71	SLC1A3,SLC25A22,AGT,ATP1A2
GO: Biological Process	GO:0008016	regulation of heart contraction	 	4.363E-4	1.000E0	3.133E-2	2.705E-1	7	277	GJA1,AGT,PRKACA,GNAI2,ATP1A2,ATP1B2,GAA
GO: Biological Process	GO:0071496	cellular response to external stimulus	 	4.550E-4	1.000E0	3.133E-2	2.705E-1	8	367	TCF7L2,FADD,WNT4,TNFRSF10B,GJA1,AGT,GLUL,ATP1A2
GO: Biological Process	GO:1903779	regulation of cardiac conduction	 	4.604E-4	1.000E0	3.133E-2	2.705E-1	4	73	AGT,PRKACA,ATP1A2,ATP1B2
GO: Biological Process	GO:0035264	multicellular organism growth	 	4.624E-4	1.000E0	3.133E-2	2.705E-1	6	200	EZR,NPY1R,TCF7L2,XRCC2,IGF2,AGT
GO: Biological Process	GO:0043090	amino acid import	 	4.681E-4	1.000E0	3.133E-2	2.705E-1	3	31	SLC1A3,AGT,ATP1A2
GO: Biological Process	GO:0032940	secretion by cell	 	4.847E-4	1.000E0	3.133E-2	2.705E-1	19	1682	EZR,NPY1R,TCF7L2,PDE4C,STXBP4,SLC1A3,COTL1,CCK,IFNAR1,CD93,GJA1,IGF2,HYAL3,AGT,GLUL,SYP,GNAI2,RAB27A,GAA
GO: Biological Process	GO:0033864	positive regulation of NAD(P)H oxidase activity	 	4.939E-4	1.000E0	3.133E-2	2.705E-1	2	7	AGT,GNAI2
GO: Biological Process	GO:0046942	carboxylic acid transport	 	5.064E-4	1.000E0	3.133E-2	2.705E-1	8	373	LRRC8E,SLC1A3,CCK,SLC25A22,SLC27A1,AGT,SFXN2,ATP1A2
GO: Biological Process	GO:0007049	cell cycle	 	5.096E-4	1.000E0	3.133E-2	2.705E-1	21	1971	EZR,TCF7L2,ANP32B,STXBP4,HJURP,NEK7,DGKZ,NSL1,CCND1,MAU2,WNT4,XRCC2,REEP3,IGF2,RAD1,PRKACA,FBXO43,SASS6,GNAI2,TRIM36,CNOT3
GO: Biological Process	GO:0015807	L-amino acid transport	 	5.102E-4	1.000E0	3.133E-2	2.705E-1	4	75	SLC1A3,SLC25A22,AGT,ATP1A2
GO: Biological Process	GO:0015849	organic acid transport	 	5.154E-4	1.000E0	3.133E-2	2.705E-1	8	374	LRRC8E,SLC1A3,CCK,SLC25A22,SLC27A1,AGT,SFXN2,ATP1A2
GO: Biological Process	GO:0046903	secretion	 	5.288E-4	1.000E0	3.154E-2	2.724E-1	20	1834	EZR,NPY1R,TCF7L2,PDE4C,STXBP4,CCND1,SLC1A3,COTL1,CCK,IFNAR1,CD93,GJA1,IGF2,HYAL3,AGT,GLUL,SYP,GNAI2,RAB27A,GAA
GO: Biological Process	GO:1903825	organic acid transmembrane transport	 	5.686E-4	1.000E0	3.268E-2	2.822E-1	6	208	LRRC8E,SLC1A3,SLC25A22,SLC27A1,AGT,ATP1A2
GO: Biological Process	GO:1905039	carboxylic acid transmembrane transport	 	5.686E-4	1.000E0	3.268E-2	2.822E-1	6	208	LRRC8E,SLC1A3,SLC25A22,SLC27A1,AGT,ATP1A2
GO: Biological Process	GO:0048285	organelle fission	 	5.809E-4	1.000E0	3.279E-2	2.832E-1	16	1301	ANP32B,NEK7,DGKZ,NSL1,CCND1,MAU2,WNT4,XRCC2,PEX11A,REEP3,IGF2,RAD1,PRKACA,FBXO43,TRIM36,CNOT3
GO: Biological Process	GO:2000987	positive regulation of behavioral fear response	 	6.565E-4	1.000E0	3.517E-2	3.037E-1	2	8	CCK,GJA1
GO: Biological Process	GO:1905940	negative regulation of gonad development	 	6.565E-4	1.000E0	3.517E-2	3.037E-1	2	8	WNT4,HYAL3
GO: Biological Process	GO:1903367	positive regulation of fear response	 	6.565E-4	1.000E0	3.517E-2	3.037E-1	2	8	CCK,GJA1
GO: Biological Process	GO:1903532	positive regulation of secretion by cell	 	7.208E-4	1.000E0	3.724E-2	3.216E-1	9	493	EZR,TCF7L2,CCK,IFNAR1,GJA1,HYAL3,AGT,GLUL,RAB27A
GO: Biological Process	GO:0010737	protein kinase A signaling	 	7.304E-4	1.000E0	3.724E-2	3.216E-1	3	36	EZR,MC1R,PRKACA
GO: Biological Process	GO:0040020	regulation of meiotic nuclear division	 	7.304E-4	1.000E0	3.724E-2	3.216E-1	3	36	WNT4,RAD1,FBXO43
GO: Biological Process	GO:0048878	chemical homeostasis	 	7.610E-4	1.000E0	3.818E-2	3.298E-1	16	1334	NPY1R,TCF7L2,PDE4C,CALB2,STXBP4,INSIG1,SIRT6,CCK,GJA1,AGT,PRKACA,SCO1,GNAI2,ATP1A2,ATP1B2,S1PR4
GO: Biological Process	GO:0019229	regulation of vasoconstriction	 	7.832E-4	1.000E0	3.849E-2	3.324E-1	4	84	NPY1R,GJA1,AGT,ATP1A2
GO: Biological Process	GO:0061337	cardiac conduction	 	7.965E-4	1.000E0	3.849E-2	3.324E-1	5	147	GJA1,AGT,PRKACA,ATP1A2,ATP1B2
GO: Biological Process	GO:0006855	drug transmembrane transport	 	8.188E-4	1.000E0	3.849E-2	3.324E-1	4	85	SLC1A3,SLC25A22,AGT,ATP1A2
GO: Biological Process	GO:0090031	positive regulation of steroid hormone biosynthetic process	 	8.413E-4	1.000E0	3.849E-2	3.324E-1	2	9	WNT4,IGF2
GO: Biological Process	GO:0070778	L-aspartate transmembrane transport	 	8.413E-4	1.000E0	3.849E-2	3.324E-1	2	9	SLC1A3,SLC25A22
GO: Biological Process	GO:0071374	cellular response to parathyroid hormone stimulus	 	8.413E-4	1.000E0	3.849E-2	3.324E-1	2	9	GJA1,PRKACA
GO: Biological Process	GO:0046890	regulation of lipid biosynthetic process	 	8.570E-4	1.000E0	3.849E-2	3.324E-1	6	225	TCF7L2,INSIG1,WNT4,IGF2,SLC27A1,AGT
GO: Biological Process	GO:0060047	heart contraction	 	8.644E-4	1.000E0	3.849E-2	3.324E-1	7	311	GJA1,AGT,PRKACA,GNAI2,ATP1A2,ATP1B2,GAA
GO: Biological Process	GO:0048167	regulation of synaptic plasticity	 	8.972E-4	1.000E0	3.939E-2	3.402E-1	6	227	CALB2,ADGRB1,NCDN,NEUROD2,AGT,SYP
GO: Biological Process	GO:0008284	positive regulation of cell population proliferation	 	9.190E-4	1.000E0	3.951E-2	3.412E-1	14	1096	TCF7L2,ANP32B,STXBP4,FADD,CCND1,SIRT6,CCK,LHX2,IGF2,TIRAP,AGT,PRKACA,GLUL,GNAI2
GO: Biological Process	GO:0048520	positive regulation of behavior	 	9.250E-4	1.000E0	3.951E-2	3.412E-1	3	39	MC1R,CCK,GJA1
GO: Biological Process	GO:0040014	regulation of multicellular organism growth	 	9.727E-4	1.000E0	3.989E-2	3.445E-1	4	89	EZR,NPY1R,IGF2,AGT
GO: Biological Process	GO:1905332	positive regulation of morphogenesis of an epithelium	 	9.964E-4	1.000E0	3.989E-2	3.445E-1	3	40	WNT4,SIRT6,AGT
GO: Biological Process	GO:0050679	positive regulation of epithelial cell proliferation	 	1.004E-3	1.000E0	3.989E-2	3.445E-1	6	232	TCF7L2,STXBP4,CCND1,SIRT6,IGF2,GLUL
GO: Biological Process	GO:0003015	heart process	 	1.020E-3	1.000E0	3.989E-2	3.445E-1	7	320	GJA1,AGT,PRKACA,GNAI2,ATP1A2,ATP1B2,GAA
GO: Biological Process	GO:0090068	positive regulation of cell cycle process	 	1.039E-3	1.000E0	3.989E-2	3.445E-1	7	321	ANP32B,STXBP4,CCND1,WNT4,IGF2,PRKACA,CNOT3
GO: Biological Process	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	 	1.048E-3	1.000E0	3.989E-2	3.445E-1	2	10	EZR,S1PR4
GO: Biological Process	GO:0015810	aspartate transmembrane transport	 	1.048E-3	1.000E0	3.989E-2	3.445E-1	2	10	LRRC8E,SLC25A22
GO: Biological Process	GO:0009628	response to abiotic stimulus	 	1.050E-3	1.000E0	3.989E-2	3.445E-1	16	1375	LRRC8E,MC1R,FADD,CCND1,TNFRSF10B,XRCC2,SLC1A3,CCK,GJA1,NEUROD2,RAD1,HYAL3,SLC27A1,AGT,PRKACA,ATP1A2
GO: Biological Process	GO:0046883	regulation of hormone secretion	 	1.058E-3	1.000E0	3.989E-2	3.445E-1	7	322	NPY1R,TCF7L2,PDE4C,STXBP4,GJA1,AGT,GLUL
GO: Biological Process	GO:0045940	positive regulation of steroid metabolic process	 	1.071E-3	1.000E0	3.989E-2	3.445E-1	3	41	WNT4,IGF2,AGT
GO: Biological Process	GO:0009749	response to glucose	 	1.073E-3	1.000E0	3.989E-2	3.445E-1	6	235	TCF7L2,PDE4C,STXBP4,GJA1,PRKACA,GLUL
GO: Biological Process	GO:1901888	regulation of cell junction assembly	 	1.146E-3	1.000E0	4.205E-2	3.632E-1	4	93	WNT4,GJA1,AGT,PRKACA
GO: Biological Process	GO:0000280	nuclear division	 	1.179E-3	1.000E0	4.205E-2	3.632E-1	15	1256	ANP32B,NEK7,DGKZ,NSL1,CCND1,MAU2,WNT4,XRCC2,REEP3,IGF2,RAD1,PRKACA,FBXO43,TRIM36,CNOT3
GO: Biological Process	GO:0009746	response to hexose	 	1.195E-3	1.000E0	4.205E-2	3.632E-1	6	240	TCF7L2,PDE4C,STXBP4,GJA1,PRKACA,GLUL
GO: Biological Process	GO:0040018	positive regulation of multicellular organism growth	 	1.231E-3	1.000E0	4.205E-2	3.632E-1	3	43	EZR,IGF2,AGT
GO: Biological Process	GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	 	1.240E-3	1.000E0	4.205E-2	3.632E-1	4	95	ANP32B,FADD,TNFRSF10B,CCK
GO: Biological Process	GO:0036462	TRAIL-activated apoptotic signaling pathway	 	1.277E-3	1.000E0	4.205E-2	3.632E-1	2	11	FADD,TNFRSF10B
GO: Biological Process	GO:1903789	regulation of amino acid transmembrane transport	 	1.277E-3	1.000E0	4.205E-2	3.632E-1	2	11	AGT,ATP1A2
GO: Biological Process	GO:1903365	regulation of fear response	 	1.277E-3	1.000E0	4.205E-2	3.632E-1	2	11	CCK,GJA1
GO: Biological Process	GO:0033860	regulation of NAD(P)H oxidase activity	 	1.277E-3	1.000E0	4.205E-2	3.632E-1	2	11	AGT,GNAI2
GO: Biological Process	GO:0010958	regulation of amino acid import across plasma membrane	 	1.277E-3	1.000E0	4.205E-2	3.632E-1	2	11	AGT,ATP1A2
GO: Biological Process	GO:2000822	regulation of behavioral fear response	 	1.277E-3	1.000E0	4.205E-2	3.632E-1	2	11	CCK,GJA1
GO: Biological Process	GO:0098801	regulation of renal system process	 	1.317E-3	1.000E0	4.247E-2	3.668E-1	3	44	GJA1,AGT,GNAI2
GO: Biological Process	GO:0046825	regulation of protein export from nucleus	 	1.317E-3	1.000E0	4.247E-2	3.668E-1	3	44	TCF7L2,ANP32B,PRKACA
GO: Biological Process	GO:0009612	response to mechanical stimulus	 	1.356E-3	1.000E0	4.286E-2	3.701E-1	6	246	FADD,TNFRSF10B,SLC1A3,GJA1,AGT,ATP1A2
GO: Biological Process	GO:0034284	response to monosaccharide	 	1.356E-3	1.000E0	4.286E-2	3.701E-1	6	246	TCF7L2,PDE4C,STXBP4,GJA1,PRKACA,GLUL
GO: Biological Process	GO:1901700	response to oxygen-containing compound	 	1.420E-3	1.000E0	4.443E-2	3.837E-1	19	1839	EZR,TCF7L2,PDE4C,STXBP4,INSIG1,FADD,KLF3,CCND1,SLC1A3,IFNAR1,GJA1,IGF2,TIRAP,SLC27A1,AGT,PRKACA,GLUL,GNAI2,ATP1A2
GO: Biological Process	GO:0015711	organic anion transport	 	1.489E-3	1.000E0	4.615E-2	3.986E-1	9	547	LRRC8E,SLC1A3,CCK,SLC25A22,GJA1,SLC27A1,AGT,SFXN2,ATP1A2
GO: Biological Process	GO:0016264	gap junction assembly	 	1.528E-3	1.000E0	4.679E-2	4.041E-1	2	12	GJA1,AGT
GO: Biological Process	GO:0051050	positive regulation of transport	 	1.539E-3	1.000E0	4.679E-2	4.041E-1	14	1157	EZR,TCF7L2,ANP32B,CCK,IFNAR1,GJA1,MFGE8,HYAL3,AGT,PRKACA,GLUL,GNAI2,ATP1B2,RAB27A
Mouse Phenotype	MP:0001731	abnormal postnatal growth	 	8.633E-6	2.013E-2	2.013E-2	1.677E-1	20	1052	EZR,NPY1R,NTF4,NEK7,KLF3,CCND1,KLHL41,WNT4,SIRT6,IFNAR1,GJA1,IGF2,NEUROD2,NFIX,AGT,PRKACA,GLUL,TRIM55,GNAI2,FOXL1
Mouse Phenotype	MP:0001732	postnatal growth retardation	 	2.278E-5	5.312E-2	2.656E-2	2.213E-1	19	1027	EZR,NPY1R,NTF4,NEK7,KLF3,CCND1,KLHL41,WNT4,SIRT6,IFNAR1,GJA1,IGF2,NEUROD2,NFIX,AGT,PRKACA,TRIM55,GNAI2,FOXL1
Pathway	154409	Gastric acid secretion	BioSystems: KEGG	6.044E-5	5.482E-2	2.811E-2	2.077E-1	5	75	EZR,PRKACA,GNAI2,ATP1A2,ATP1B2
Pathway	1268785	Astrocytic Glutamate-Glutamine Uptake And Metabolism	BioSystems: REACTOME	1.838E-4	1.667E-1	2.811E-2	2.077E-1	2	4	SLC1A3,GLUL
Pathway	1268784	Neurotransmitter uptake and Metabolism In Glial Cells	BioSystems: REACTOME	1.838E-4	1.667E-1	2.811E-2	2.077E-1	2	4	SLC1A3,GLUL
Pathway	M7761	Melanogenesis	MSigDB C2 BIOCARTA (v7.1)	2.479E-4	2.248E-1	2.811E-2	2.077E-1	5	101	TCF7L2,MC1R,WNT4,PRKACA,GNAI2
Pathway	83092	Melanogenesis	BioSystems: KEGG	2.479E-4	2.248E-1	2.811E-2	2.077E-1	5	101	TCF7L2,MC1R,WNT4,PRKACA,GNAI2
Pathway	946598	Thyroid hormone signaling pathway	BioSystems: KEGG	4.705E-4	4.268E-1	2.811E-2	2.077E-1	5	116	CCND1,WNT4,PRKACA,ATP1A2,ATP1B2
Pathway	M167	AP-1 transcription factor network	MSigDB C2 BIOCARTA (v7.1)	6.239E-4	5.658E-1	2.811E-2	2.077E-1	4	70	TCF7L2,CCND1,GJA1,AGT
Pathway	1269648	TRAIL  signaling	BioSystems: REACTOME	6.364E-4	5.772E-1	2.811E-2	2.077E-1	2	7	FADD,TNFRSF10B
Pathway	1017634	cAMP signaling pathway	BioSystems: KEGG	8.234E-4	7.468E-1	2.811E-2	2.077E-1	6	198	NPY1R,PDE4C,PRKACA,GNAI2,ATP1A2,ATP1B2
Pathway	SMP00146	Captopril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00145	Benazepril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00148	Enalapril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00147	Cilazapril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00149	Fosinopril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00151	Moexipril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00150	Lisinopril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00153	Quinapril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00152	Perindopril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00155	Rescinnamine Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00154	Ramipril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00157	Trandolapril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	SMP00156	Spirapril Pathway	SMPDB	8.864E-4	8.040E-1	2.811E-2	2.077E-1	3	34	AGT,ATP1A2,ATP1B2
Pathway	782000	Proteoglycans in cancer	BioSystems: KEGG	9.374E-4	8.502E-1	2.811E-2	2.077E-1	6	203	EZR,ARHGEF12,CCND1,WNT4,IGF2,PRKACA
Pathway	777534	Insulin secretion	BioSystems: KEGG	1.294E-3	1.000E0	2.811E-2	2.077E-1	4	85	PRKACA,KCNN1,ATP1A2,ATP1B2
Pathway	SMP00401	Prilocaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00400	Oxybuprocaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00403	Proparacaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00402	Procaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00404	Ropivacaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00393	Bupivacaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00392	Benzocaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00395	Cocaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00394	Chloroprocaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00397	Levobupivacaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00396	Dibucaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
Pathway	SMP00399	Mepivacaine Pathway	SMPDB	1.349E-3	1.000E0	2.811E-2	2.077E-1	2	10	ATP1A2,ATP1B2
